Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
CU,1110,4,Intro Supplemental Instruction,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Anderson, Rachel K",
DANC,2500,1,Contemporary Dance II,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DBE,8120,1,Research Colloquium,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Ersoy, Ufuk",
DBE,8150,1,Research Design and Methods,50%,33%,17%,0%,0%,0%,0%,0%,0%,"Battisto, Dina G.",
DPA,3070,1,Method 3d Production,71%,0%,0%,0%,0%,0%,0%,29%,0%,"Florencio Da Costa, Rodney",
DPA,4000,1,Tech Foundations I,75%,17%,0%,0%,0%,0%,0%,8%,0%,"Li, Xiang",
DPA,4020,1,Visual Found of Digital Prod,62%,23%,0%,0%,0%,0%,0%,8%,8%,"Summey, Anthony K",
DPA,6000,843,Tech Foundations I,0%,33%,50%,0%,0%,0%,0%,17%,0%,"Li, Xiang",
DSA,8010,401,Statistical Methods I,69%,19%,3%,0%,0%,0%,0%,6%,3%,"Kunkel, Deborah Elizabeth",
DSA,8030,401,Intro to Statistical Computing,66%,16%,6%,0%,9%,0%,0%,3%,0%,"Breazel, Ellen Hepfer",
DSA,8070,401,Multivariate Analysis,86%,11%,0%,0%,4%,0%,0%,0%,0%,"Huang, Whitney K",
DSA,8590,1,Advanced Data Analytics,58%,27%,6%,0%,9%,0%,0%,0%,0%,"Ke, Zhihong",
DSA,8640,2,Programming for Data Science,85%,12%,0%,0%,0%,0%,0%,3%,0%,"Kim, Hongki",
DSA,8670,1,Business Analytics Appl & Proj,49%,43%,3%,0%,5%,0%,0%,0%,0%,"Tripp, John Frederick",
ECAS,1900,101,Global Chall: CU Eng Dev Com 1,74%,15%,0%,0%,0%,0%,0%,11%,0%,"Vaughn, David E",
ECAS,1990,301,CI - PEER/WISE Exp Seminar,76%,16%,5%,0%,3%,0%,0%,0%,0%,"Gilmore, Jordon Anthony",
,,,,,,,,,,,,,Stowe,
ECAS,2900,101,Global Chall: CU Eng Dev Com 2,80%,0%,20%,0%,0%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,2910,101,Leadership Development II,83%,8%,0%,0%,8%,0%,0%,0%,0%,"Mefford, Olin T",
ECAS,3910,101,Glob Chal: Leadership Dev III,86%,0%,14%,0%,0%,0%,0%,0%,0%,"Mefford, Olin T",
ECAS,3990,402,CI Engr Cancer Research Sol Tr,80%,0%,0%,10%,0%,0%,0%,0%,10%,"Lavalla, Joseph Vincent",
ECE,2010,1,Logic and Computing Devices,12%,23%,18%,17%,15%,0%,0%,15%,0%,"Reid, William J",
ECE,2010,3,Logic and Computing Devices,40%,24%,18%,7%,4%,0%,0%,7%,0%,"Cai, Qing",
ECE,2020,1,Electric Circuits I,23%,24%,30%,11%,9%,0%,0%,3%,0%,"Harrell, William R",
ECE,2020,2,Electric Circuits I (HON),76%,18%,0%,0%,6%,0%,0%,0%,0%,"Cai, Qing",H
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 42 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECE,2020,3,Electric Circuits I,14%,41%,21%,9%,9%,0%,0%,6%,0%,"Koley, Goutam",
ECE,2070,1,Basic Electrical Engineering,16%,41%,33%,3%,5%,0%,0%,2%,0%,"Martin, Anthony Q",
ECE,2070,2,Basic Electrical Engineering,23%,31%,27%,8%,10%,0%,0%,2%,0%,"Martin, Anthony Q",
ECE,2070,3,Basic Electrical Engineering,61%,28%,7%,2%,0%,0%,0%,1%,0%,"Raza, Tehseen Z",
ECE,2080,1,Basic Electrical Engr Lab,87%,7%,7%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,2,Basic Electrical Engr Lab,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,3,Basic Electrical Engr Lab,93%,3%,0%,0%,0%,0%,0%,3%,0%,"Raza, Tehseen Z",
ECE,2080,6,Basic Electrical Engr Lab,83%,7%,3%,3%,0%,0%,0%,3%,0%,"Raza, Tehseen Z",
ECE,2080,7,Basic Electrical Engr Lab,86%,10%,3%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,8,Basic Electrical Engr Lab,87%,10%,0%,3%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,9,Basic Electrical Engr Lab,67%,17%,8%,0%,8%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2090,1,Logic & Computing Devices Lab,65%,22%,0%,0%,0%,0%,0%,13%,0%,"Cai, Qing",
ECE,2090,2,Logic & Computing Devices Lab,83%,0%,4%,0%,0%,0%,0%,13%,0%,"Cai, Qing",
ECE,2090,3,Logic & Computing Devices Lab,88%,0%,0%,0%,0%,0%,0%,13%,0%,"Cai, Qing",
ECE,2090,4,Logic & Computing Devices Lab,55%,18%,9%,9%,0%,0%,0%,9%,0%,"Cai, Qing",
ECE,2090,5,Logic & Computing Devices Lab,79%,8%,0%,0%,4%,0%,0%,8%,0%,"Cai, Qing",
ECE,2090,6,Logic & Computing Devices Lab,82%,0%,9%,5%,5%,0%,0%,0%,0%,"Cai, Qing",
ECE,2090,7,Logic & Computing Devices Lab,79%,0%,4%,0%,4%,0%,0%,13%,0%,"Cai, Qing",
ECE,2110,1,Electrical Engineering Lab I,79%,0%,8%,0%,4%,0%,0%,8%,0%,"Harrell, William R",
ECE,2110,2,Electrical Engineering Lab I,75%,21%,0%,0%,4%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,3,Electrical Engineering Lab I,60%,20%,0%,5%,5%,0%,0%,10%,0%,"Harrell, William R",
ECE,2110,4,Electrical Engineering Lab I,88%,13%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,5,Electrical Engineering Lab I,79%,8%,4%,0%,0%,0%,0%,8%,0%,"Harrell, William R",
ECE,2110,6,Electrical Engineering Lab I,62%,8%,23%,0%,0%,0%,0%,8%,0%,"Harrell, William R",
ECE,2110,7,Electrical Engineering Lab I,74%,17%,0%,0%,4%,0%,0%,4%,0%,"Harrell, William R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 43 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECE,2110,8,Electrical Engineering Lab I,83%,4%,4%,4%,4%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,9,Electrical Engineering Lab I,68%,18%,5%,0%,0%,0%,0%,9%,0%,"Harrell, William R",
ECE,2120,2,Electrical Engineering Lab II,78%,13%,4%,0%,0%,0%,0%,4%,0%,"Kapadia, Apoorva Deepak",
ECE,2210,1,Python Programming for ECE,40%,38%,14%,2%,2%,0%,0%,2%,2%,"Yu, Lu",
ECE,2210,2,Python Programming for ECE,39%,34%,15%,0%,3%,0%,0%,8%,0%,"Yu, Lu",
ECE,2220,1,C and Unix Programming for ECE,41%,33%,15%,3%,3%,0%,0%,5%,0%,"Yu, Lu",
ECE,2230,1,Data Structures & Algorithms,34%,22%,20%,2%,0%,0%,0%,17%,5%,"Russell, Harlan B",
ECE,2620,1,Electric Circuits II,34%,34%,20%,5%,2%,0%,0%,2%,2%,"Zhao, Lianfeng",
ECE,2720,1,Computer Organization,32%,25%,32%,7%,5%,0%,0%,0%,0%,"Reid, William J",
ECE,2730,1,Computer Organization Lab,73%,13%,7%,0%,7%,0%,0%,0%,0%,"Zhang, Lan",
ECE,3110,1,Electrical Engineering Lab III,83%,8%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak",
ECE,3110,3,Electrical Engineering Lab III,83%,8%,0%,4%,4%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak",
ECE,3110,4,Electrical Engineering Lab III,88%,4%,0%,0%,0%,0%,0%,8%,0%,"Kapadia, Apoorva Deepak",
ECE,3110,5,Electrical Engineering Lab III,88%,0%,0%,0%,8%,0%,0%,4%,0%,"Kapadia, Apoorva Deepak",
ECE,3110,6,Electrical Engineering Lab III,67%,8%,8%,0%,8%,0%,0%,8%,0%,"Kapadia, Apoorva Deepak",
ECE,3120,1,Electrical Engineering Lab IV,71%,21%,8%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,3120,2,Electrical Engineering Lab IV,74%,21%,5%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,3170,1,Rand Signal Analysis,34%,25%,25%,13%,3%,0%,0%,0%,0%,"Hubbard, Stephen J",
ECE,3200,1,Electronics I,36%,27%,15%,8%,10%,0%,0%,4%,0%,"Hubbard, Stephen J",
ECE,3210,1,Electronics II,42%,34%,21%,0%,0%,0%,0%,3%,0%,"Raza, Tehseen Z",
ECE,3220,1,Intro Operating Sys,75%,8%,17%,0%,0%,0%,0%,0%,0%,"Smotherman, Mark K",
ECE,3300,1,Signals & Systems,33%,23%,21%,13%,4%,0%,0%,7%,0%,"Baum, Carl W",
ECE,3300,2,Signals & Systems (HON),50%,42%,4%,4%,0%,0%,0%,0%,0%,"Groff, Richard E",H
ECE,3520,1,Programming Systems,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Yuan, Xiaoyong",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 44 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECE,3600,1,Elect Power Engr,61%,36%,3%,0%,0%,0%,0%,0%,0%,"Edrington, Christopher",
,,,,,,,,,,,,,Shannon,
ECE,3710,1,Microcontr Interface,34%,34%,24%,1%,1%,0%,0%,5%,1%,"Reid, William J",
ECE,3720,1,Micro Int Lab,86%,7%,0%,0%,0%,0%,0%,7%,0%,"Kapadia, Apoorva Deepak",
ECE,3720,2,Micro Int Lab,83%,0%,0%,0%,0%,0%,0%,17%,0%,"Kapadia, Apoorva Deepak",
ECE,3720,4,Micro Int Lab,86%,0%,0%,0%,0%,0%,0%,14%,0%,"Kapadia, Apoorva Deepak",
ECE,3720,5,Micro Int Lab,86%,7%,0%,0%,0%,0%,0%,7%,0%,"Kapadia, Apoorva Deepak",
ECE,3800,1,Electromagnetics,47%,34%,12%,0%,2%,0%,0%,5%,0%,"Dong, Liang",
ECE,3810,1,Field Waves & Ckts,17%,71%,8%,4%,0%,0%,0%,0%,0%,"Wang, Pingshan",
ECE,3990,18,CI: Deep Learning & Big Data,67%,0%,0%,0%,0%,0%,0%,17%,17%,"Smith, Melissa Crawley",
ECE,4040,1,Semiconductor Devices,58%,32%,0%,11%,0%,0%,0%,0%,0%,"Ryckman, Judson Douglas",
ECE,4090,1,Intr to Linear Control Systems,56%,32%,12%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak",
ECE,4180,1,Power Syst Analysis,30%,10%,20%,20%,10%,0%,0%,10%,0%,"Brahma, Sukumar Makarand",
ECE,4270,1,Communication Systems,36%,43%,19%,0%,0%,0%,0%,2%,0%,"Afghah, Fatemeh",
ECE,4290,1,Organization of Computers,71%,24%,6%,0%,0%,0%,0%,0%,0%,"Ma, Xiaolong",
ECE,4420,1,Knowledge Engineering,92%,4%,0%,0%,0%,0%,0%,4%,0%,"Wu, Yongkai",
ECE,4490,1,Comp Ntwrk Security,44%,25%,0%,0%,13%,0%,0%,19%,0%,"Brooks, Richard R",
ECE,4610,1,Fundamentals of Solar Energy,67%,30%,4%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,4670,1,Intro to Dig Sig Pro,57%,43%,0%,0%,0%,0%,0%,0%,0%,"Wang, Yongqiang",
ECE,4710,1,Electrific of Transportation,62%,32%,5%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,4950,1,Int Sys Design I,99%,1%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak",
ECE,4960,1,Integrated System Design II,88%,7%,5%,0%,0%,0%,0%,0%,0%,"Raza, Hassan",
ECE,4990,5,CI: High-Perf. Cluster Comp.,89%,0%,0%,0%,11%,0%,0%,0%,0%,"Calhoun, Jon Cameron",
ECE,6180,1,Power Syst Analysis,67%,0%,17%,0%,0%,0%,0%,17%,0%,"Brahma, Sukumar Makarand",
ECE,6290,1,Organization of Computers,82%,9%,9%,0%,0%,0%,0%,0%,0%,"Ma, Xiaolong",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 45 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECE,6420,1,Knowledge Engineering,90%,3%,3%,0%,3%,0%,0%,3%,0%,"Wu, Yongkai",
ECE,6610,1,Fundamentals of Solar Energy,63%,38%,0%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,6710,1,Electrific of Transportation,38%,63%,0%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,6780,1,Gen Purpose Computation on GPU,60%,40%,0%,0%,0%,0%,0%,0%,0%,"Jin, Shuangshuang",
ECE,8010,1,Analysis of Lin Sys,73%,18%,9%,0%,0%,0%,0%,0%,0%,"Groff, Richard E",
ECE,8040,1,Networked Dynamical Systems,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Wang, Yongqiang",
ECE,8630,1,Pwr Sys Dyna & Stab,33%,50%,0%,0%,0%,0%,0%,17%,0%,"Hadidi, Ramtin",
ECE,8830,1,Malware Reverse Engineering,75%,13%,0%,0%,13%,0%,0%,0%,0%,"Yu, Lu",
ECE,8930,1,AI for Wireless Systems,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Guo, Linke",
ECE,8930,7,Representation Learning,60%,40%,0%,0%,0%,0%,0%,0%,0%,"Abd Almageed, Wael",
ECE,8930,8,AI of Things (AIoT),77%,23%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Lan",
ECE,9910,16,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hoover, Adam W",
ECE,9910,40,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Zhu, Lin",
ECE,9910,42,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Xiao, Hai",
ECE,9910,46,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Afghah, Fatemeh",
ECON,2000,2,Economic Concepts,26%,24%,34%,5%,5%,0%,0%,5%,0%,"Campbell, Jacob B",
ECON,2000,4,Economic Concepts,64%,18%,9%,4%,2%,0%,0%,2%,0%,"Ivankovic, Miren",
ECON,2000,5,Economic Concepts,26%,38%,15%,9%,6%,0%,0%,6%,0%,"Campbell, Jacob B",
ECON,2110,1,Principles of Microeconomics,12%,62%,19%,4%,4%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,3,Principles of Microeconomics,8%,50%,27%,4%,4%,0%,0%,0%,8%,"Hanssen, Frederick Andrew",
ECON,2110,4,Principles of Microeconomics,8%,62%,27%,4%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,5,Principles of Microeconomics,12%,42%,23%,19%,0%,0%,0%,0%,4%,"Hanssen, Frederick Andrew",
ECON,2110,6,Principles of Microeconomics,13%,50%,29%,4%,4%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,8,Principles of Microeconomics,27%,38%,31%,4%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,10,Principles of Microeconomics,12%,60%,24%,0%,0%,0%,0%,4%,0%,"Hanssen, Frederick Andrew",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 46 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,2110,11,Principles of Microeconomics,8%,64%,24%,4%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,12,Principles of Microeconomics,16%,64%,8%,4%,4%,0%,0%,4%,0%,"Hanssen, Frederick Andrew",
ECON,2110,14,Principles of Microeconomics,0%,63%,25%,0%,4%,0%,0%,8%,0%,"Hanssen, Frederick Andrew",
ECON,2110,16,Principles of Microeconomics,12%,38%,31%,12%,8%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,17,Principles of Microeconomics,4%,84%,12%,0%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,18,Principles of Microeconomics,4%,54%,42%,0%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,19,Principles of Microeconomics,23%,35%,35%,8%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,20,Principles of Microeconomics,38%,56%,4%,0%,0%,0%,0%,2%,0%,"Adhikari, Pratistha",
ECON,2110,21,Principles of Microeconomics,66%,32%,2%,0%,0%,0%,0%,0%,0%,"Kanode, Alexander",
ECON,2110,22,Principles of Microeconomics,40%,37%,18%,2%,2%,0%,0%,2%,0%,"Posmanick, Benjamin James",
ECON,2110,23,Principles of Microeconomics,27%,32%,15%,18%,5%,0%,0%,3%,0%,"Mclain, Travis S",
ECON,2110,24,Principles of Microeconomics,44%,42%,12%,2%,0%,0%,0%,0%,0%,"Jaros, Benjamin R",
ECON,2110,25,Principles of Microeconomics,40%,30%,15%,3%,8%,0%,0%,5%,0%,"Stalvey, Michael B",
ECON,2110,26,Principles of Microeconomics,53%,38%,5%,0%,0%,0%,0%,5%,0%,"Laha, Meghna",
ECON,2110,27,Principles of Microeconomics,45%,31%,16%,0%,2%,0%,0%,6%,0%,"Eaton, Matthew Ryan",
ECON,2110,28,Principles of Microeconomics,55%,35%,10%,0%,0%,0%,0%,0%,0%,"Xing, Youwei",
ECON,2110,31,Principles of Microeconomics,58%,34%,4%,2%,2%,0%,0%,0%,0%,"Dey, Titir",
ECON,2110,32,Principles of Microeconomics,18%,61%,18%,0%,0%,0%,0%,0%,2%,"Williams, Dean A",
ECON,2110,33,Principles of Microeconomics,53%,40%,5%,0%,0%,0%,0%,2%,0%,"Nwoye, Chukwuma G",
ECON,2110,34,Principles of Microecon (HON),19%,48%,19%,5%,0%,0%,0%,10%,0%,"Thomas, Charles J",H
ECON,2110,35,Principles of Microeconomics,45%,45%,7%,0%,2%,0%,0%,0%,0%,"Li, Guo",
ECON,2110,36,Principles of Microeconomics,31%,36%,22%,8%,3%,0%,0%,0%,0%,"Watson, Lawrence Reed",
ECON,2110,38,Principles of Microeconomics,39%,24%,18%,6%,4%,0%,0%,8%,0%,"Leganza, Jonathan Michael",
ECON,2110,39,Principles of Microeconomics,40%,32%,15%,10%,1%,0%,0%,1%,0%,"Leganza, Jonathan Michael",
ECON,2110,40,Principles of Microeconomics,45%,33%,13%,8%,3%,0%,0%,0%,0%,"Stalvey, Michael B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 47 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,2110,41,Principles of Microeconomics,95%,0%,0%,0%,0%,0%,0%,5%,0%,"Guzman, Kendyl Haley",
ECON,2110,42,Principles of Microeconomics,49%,41%,5%,0%,0%,0%,0%,5%,0%,"Dey, Titir",
ECON,2110,43,Principles of Microeconomics,35%,40%,23%,0%,0%,0%,0%,3%,0%,"Xing, Youwei",
ECON,2120,1,Principles of Macroeconomics,35%,46%,14%,3%,0%,0%,0%,3%,0%,"Banerjee, Srijan",
ECON,2120,2,Principles of Macroeconomics,62%,24%,13%,0%,0%,0%,0%,0%,0%,"Hao, Yan",
ECON,2120,3,Principles of Macroeconomics,63%,26%,0%,3%,0%,0%,0%,9%,0%,"Hu, Jingyun",
ECON,2120,4,Principles of Macroeconomics,27%,19%,31%,15%,0%,0%,0%,8%,0%,"Sweeney, Carol A.",
ECON,2120,5,Principles of Macroeconomics,56%,27%,12%,0%,5%,0%,0%,0%,0%,"Melo, Vitor C",
ECON,2120,6,Principles of Macroeconomics,33%,28%,28%,8%,3%,0%,0%,0%,3%,"Sweeney, Carol A.",
ECON,2120,7,Principles of Macroeconomics,28%,54%,14%,0%,2%,0%,0%,2%,0%,"Banerjee, Srijan",
ECON,2120,8,Principles of Macroeconomics,36%,39%,11%,7%,2%,0%,0%,5%,0%,"Loeb, Alexander M",
ECON,2120,9,Principles of Macroeconomics,58%,28%,14%,0%,0%,0%,0%,0%,0%,"Hao, Yan",
ECON,2120,10,Principles of Macroeconomics,12%,28%,28%,18%,12%,0%,0%,1%,0%,"Hobbs, Bradley Keith",
ECON,2120,11,Principles of Macroeconomics,51%,37%,12%,0%,0%,0%,0%,0%,0%,"Posmanick, Benjamin James",
ECON,3020,1,Money and Banking,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Krishna",
ECON,3030,2,Economics and Sports,22%,41%,26%,4%,0%,0%,0%,7%,0%,"Sweeney, Carol A.",
ECON,3060,2,Managerial Economics,60%,28%,8%,0%,0%,0%,0%,5%,0%,"Ivankovic, Miren",
ECON,3100,2,International Econ,55%,25%,15%,3%,3%,0%,0%,0%,0%,"Dunagan, Nicholas Dell",
ECON,3140,1,Intermediate Microeconomics,32%,30%,30%,5%,2%,0%,0%,0%,2%,"Espey, Molly",
ECON,3140,3,Intermediate Microeconomics,25%,21%,18%,11%,4%,0%,0%,21%,0%,"Warren, Patrick L",
ECON,3140,5,Intermediate Microeconomics,20%,46%,20%,11%,0%,0%,0%,3%,0%,"Ivankovic, Miren",
ECON,3140,6,Intermediate Microeconomics,56%,26%,9%,6%,0%,0%,0%,3%,0%,"Zhou, Yichen Christy",
ECON,3140,7,Intermediate Microeconomics,65%,19%,8%,3%,0%,0%,0%,5%,0%,"Zhou, Yichen Christy",
ECON,3150,2,Intermediate Macroeconomics,21%,30%,33%,12%,0%,0%,0%,3%,0%,"Jerzmanowski, Michal Maria",
ECON,3150,4,Intermediate Macroeconomics,30%,33%,18%,3%,12%,0%,0%,3%,0%,"De Carvalho Lins, Paulo",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 48 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,3150,5,Intermediate Macroeconomics,28%,28%,16%,19%,3%,0%,0%,6%,0%,"Jerzmanowski, Michal Maria",
ECON,3190,1,Environmental Econ,29%,52%,15%,4%,0%,0%,0%,0%,0%,"Espey, Molly",
ECON,3250,1,Personnel Economics,45%,34%,9%,7%,2%,0%,0%,2%,0%,"Pedtke, Joseph Herman",
ECON,3600,1,Public Choice,50%,24%,22%,2%,0%,0%,0%,2%,0%,"Makowsky, Michael D",
ECON,4020,1,Law and Economics,25%,38%,28%,8%,0%,0%,0%,3%,0%,"Bodenhorn, Howard Nelson",
ECON,4040,1,Comp Econ Systems,28%,34%,19%,3%,16%,0%,0%,0%,0%,"Litsukova-Bokar, Daria",
ECON,4050,1,Intro to Econometric,54%,38%,8%,0%,0%,0%,0%,0%,0%,"Soliman, Adam",
ECON,4050,2,Intro to Econometric,53%,20%,17%,7%,0%,0%,0%,3%,0%,"An, Jang Hyeok",
ECON,4050,3,Intro to Econometric,63%,19%,11%,7%,0%,0%,0%,0%,0%,"Choi, Jonghyeok",
ECON,4100,1,Economic Development,78%,19%,3%,0%,0%,0%,0%,0%,0%,"Tamura, Robert F",
ECON,4120,1,International Micro,70%,27%,3%,0%,0%,0%,0%,0%,0%,"Chen, Cheng",
ECON,4230,1,Economics of Health,44%,28%,8%,14%,3%,0%,0%,0%,3%,"Gorry, Devon Merritt Haskell",
ECON,4260,1,Sem Sport Economics,54%,31%,11%,3%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,4980,1,Monetary and Asset Markets,17%,42%,17%,13%,0%,0%,0%,13%,0%,"Marshall, Robert Christopher",
ECON,4980,4,History of Economic Thought,42%,32%,5%,5%,5%,0%,0%,5%,5%,"Hobbs, Bradley Keith",
ECON,4980,6,Microecon in the Age of AI,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Shiffman, Gary",
ECON,8010,1,Microeconomic Theory,20%,50%,10%,0%,0%,0%,0%,10%,10%,"Dougan, William R",
ECON,8040,1,Applied Math Econ,56%,33%,0%,0%,0%,0%,0%,0%,11%,"Simon, Curtis J",
ECON,8060,1,Econometrics I,36%,27%,18%,0%,0%,0%,0%,9%,9%,"Wilson, Paul Wayne",
ECON,8160,1,Labor Economics,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Simon, Curtis J",
ECON,8200,1,Public Finance,63%,38%,0%,0%,0%,0%,0%,0%,0%,"Fleck, Robert Kenneth",
ECON,8230,1,Microecon Pub Pol,27%,60%,13%,0%,0%,0%,0%,0%,0%,"Templeton, Scott R.",
ECON,8600,1,Data Analysis for Economics,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Espey, Eamon Earl",
ECON,8700,1,Econ Analytics for Business,63%,29%,4%,0%,0%,0%,0%,4%,0%,"Gorry, Devon Merritt Haskell",
ECON,9000,2,Special Topics in Econometrics,75%,25%,0%,0%,0%,0%,0%,0%,0%,"Drukker, David",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Tuesday, January 7, 2025",,,,,,,,,,,,,Page 49 of 139,
Grades Report for 202408,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,9820,2,Workshop in Ap Econ (Ind Org),0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hanssen, Frederick Andrew",
