Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CU,1000,9,Clemson Connect,0%,0%,0%,0%,0%,81%,18%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,10,Clemson Connect,0%,0%,0%,0%,0%,77%,23%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,11,Clemson Connect,0%,0%,0%,0%,0%,76%,23%,0%,1%,0%,0%,0%,"Whorton, Susan S",
CU,1000,12,Clemson Connect,0%,0%,0%,0%,0%,71%,28%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,13,Clemson Connect,0%,0%,0%,0%,0%,68%,31%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,14,Clemson Connect,0%,0%,0%,0%,0%,64%,35%,1%,1%,0%,0%,0%,"Whorton, Susan S",
CU,1000,15,Clemson Connect,0%,0%,0%,0%,0%,58%,40%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,16,Clemson Connect,0%,0%,0%,0%,0%,59%,38%,2%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,17,Clemson Connect,0%,0%,0%,0%,0%,63%,37%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,18,Clemson Connect,0%,0%,0%,0%,0%,96%,4%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1010,1,University Success Skills,61%,13%,0%,9%,9%,0%,0%,9%,0%,0%,0%,0%,"Neel, Catherine",
,,,,,,,,,,,,,,,,Maroska,
CU,1010,6,University Success Skills,50%,18%,18%,0%,9%,0%,0%,5%,0%,0%,0%,0%,"Neel, Catherine",
,,,,,,,,,,,,,,,,Maroska,
CU,1110,1,Intro Supplemental Instruc,0%,0%,0%,0%,0%,97%,0%,0%,3%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,3,Intro Supplemental Instruc,0%,0%,0%,0%,0%,85%,12%,4%,0%,0%,0%,0%,"Anderson, Rachel K",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 59 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CU,1110,4,Intro Supplemental Instruc,0%,0%,0%,0%,0%,91%,5%,5%,0%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,5,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,6,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Richards, Alexa",
,,,,,,,,,,,,,,,,Triantis,
CU,1110,7,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Richards, Alexa",
,,,,,,,,,,,,,,,,Triantis,
DANC,1400,1,Jazz Dance I,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,1500,1,Contemporary Dance I,78%,11%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,1600,1,Ballet Dance I,86%,0%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2300,1,Tap Dance II,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2400,1,Jazz Dance II,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2500,1,Contemporary Dance II,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2600,1,Ballet Dance II,86%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DPA,3070,1,Method 3d Production,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Patterson, Eric K",
DPA,4000,1,Tech Foundations I,50%,17%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,"Li, Xiang",
DPA,4020,1,Visual Found of Digital Pro,60%,20%,13%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,4440,1,Advanced 3D Modeling,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Florencio Da Costa,",
,,,,,,,,,,,,,,,,Rodney,
DPA,4830,3,Concept Art Development,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,6000,843,Tech Foundations I,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Patterson, Eric K",
DPA,6830,3,Concept Art Development,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,6830,848,Concept Art Development,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,8910,8,MFA Thesis Research,0%,0%,0%,0%,0%,67%,33%,0%,0%,0%,0%,0%,"Patterson, Eric K",
DPA,8910,9,MFA Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DSA,8010,401,Statistical Methods I,52%,42%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Kunkel, Deborah",
,,,,,,,,,,,,,,,,Elizabeth,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 60 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
DSA,8030,401,Intro to Statistical Computi,74%,4%,0%,0%,0%,0%,0%,13%,9%,0%,0%,0%,"Breazel, Ellen Hepfer",
DSA,8070,401,Multivariate Analysis,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Huang, Whitney K",
DSA,8590,1,Advanced Data Analytics,58%,35%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ke, Zhihong",
DSA,8640,2,Programming for Data Scie,76%,15%,3%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Kim, Hongki",
DSA,8670,1,Business Analytics Appl &,65%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tripp, John Frederick",
ECAS,1900,101,Global Chall: CU Eng Dev C,91%,0%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,1990,301,CI - PEER/WISE Exp Semina,68%,4%,12%,16%,0%,0%,0%,0%,0%,0%,0%,0%,"Gilmore, Jordon",
,,,,,,,,,,,,,,,,Anthony Stowe,
ECAS,1990,401,CI Foundations in UG Rese,50%,33%,0%,0%,17%,0%,0%,0%,0%,0%,0%,0%,"Kennedy, Marian S",
ECAS,2900,101,Global Chall: CU Eng Dev C,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,3900,101,Global Chall: CU Eng Dev C,92%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,3910,102,LEAD Forward III,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Murphy, Stephen R",
ECAS,3990,401,CI SPECTRA AUTO Topics,92%,0%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Vorwerk, Erik S",
ECE,2010,1,Logic and Computing Devic,15%,21%,22%,11%,24%,0%,0%,5%,1%,0%,0%,0%,"Reid, William J",
ECE,2010,2,Logic & Comp Device (HON,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",H
ECE,2020,1,Electric Circuits I,27%,31%,23%,8%,7%,0%,0%,3%,1%,0%,0%,0%,"Harrell, William R",
ECE,2020,2,Electric Circuits I (HON),78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",H
,,,,,,,,,,,,,,,,Deepak,
ECE,2070,1,Basic Electrical Engineering,24%,37%,27%,6%,4%,0%,0%,3%,0%,0%,0%,0%,"Martin, Anthony Q",
ECE,2070,2,Basic Electrical Engineering,22%,36%,24%,13%,4%,0%,0%,1%,0%,0%,0%,0%,"Martin, Anthony Q",
ECE,2070,3,Basic Electrical Engineering,79%,13%,6%,0%,1%,0%,0%,0%,1%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,1,Basic Electrical Engr Lab,93%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,3,Basic Electrical Engr Lab,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,4,Basic Electrical Engr Lab,79%,11%,7%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,5,Basic Electrical Engr Lab,93%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 61 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2080,6,Basic Electrical Engr Lab,93%,3%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,7,Basic Electrical Engr Lab,86%,7%,0%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,8,Basic Electrical Engr Lab,88%,0%,8%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2090,1,Logic & Computing Devices,73%,9%,9%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,2,Logic & Computing Devices,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,3,Logic & Computing Devices,82%,9%,0%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,4,Logic & Computing Devices,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,5,Logic & Computing Devices,50%,17%,4%,4%,8%,0%,0%,13%,4%,0%,0%,0%,"Yu, Lu",
ECE,2090,6,Logic & Computing Devices,63%,13%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,7,Logic & Computing Devices,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECE,2110,1,Electrical Engineering Lab I,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,2,Electrical Engineering Lab I,13%,56%,13%,0%,0%,0%,0%,19%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,3,Electrical Engineering Lab I,60%,25%,0%,0%,5%,0%,0%,10%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,4,Electrical Engineering Lab I,45%,45%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,5,Electrical Engineering Lab I,85%,5%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,6,Electrical Engineering Lab I,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,7,Electrical Engineering Lab I,63%,5%,21%,0%,5%,0%,0%,0%,5%,0%,0%,0%,"Harrell, William R",
ECE,2110,8,Electrical Engineering Lab I,31%,31%,6%,0%,13%,0%,0%,19%,0%,0%,0%,0%,"Harrell, William R",
ECE,2120,1,Electrical Engineering Lab I,94%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,2,Electrical Engineering Lab I,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,3,Electrical Engineering Lab I,77%,8%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2220,1,Syst Prog Concept,18%,24%,18%,12%,18%,0%,0%,12%,0%,0%,0%,0%,"Yu, Lu",
ECE,2230,1,Comp Sys Eng,17%,28%,21%,0%,4%,0%,0%,30%,0%,0%,0%,0%,"Russell, Harlan B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 62 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2620,1,Electric Circuits II,40%,26%,32%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Zhao, Lianfeng",
ECE,2720,1,Comp Organization,22%,31%,24%,4%,16%,0%,0%,2%,0%,0%,0%,0%,"Reid, William J",
ECE,2730,1,Computer Organization La,54%,23%,15%,0%,3%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2990,1,CI: Robotic Sys Research,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Reid, William J",
ECE,2990,6,CI: Circuit Cellar,75%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Raza, Hassan",
ECE,3110,1,Electrical Engineering Lab I,50%,28%,11%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,5,Electrical Engineering Lab I,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,6,Electrical Engineering Lab I,94%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3170,1,Rand Signal Analysis,19%,11%,35%,23%,9%,0%,0%,4%,0%,0%,0%,0%,"Hubbard, Stephen J",
ECE,3200,1,Electronics I,16%,29%,21%,16%,16%,0%,0%,3%,0%,0%,0%,0%,"Hubbard, Stephen J",
ECE,3200,2,Electronics I (HON),50%,25%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hubbard, Stephen J",H
ECE,3210,1,Electronics II,37%,33%,20%,7%,3%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,3220,1,Intro Operating Sys,20%,40%,27%,13%,0%,0%,0%,0%,0%,0%,0%,0%,"Sorber, Jacob M",
ECE,3220,2,Intro Operating Sys,29%,57%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Ge, Rong",
ECE,3270,1,Dig Comp Design,21%,26%,31%,5%,7%,0%,0%,5%,5%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,3300,1,Signals & Systems,16%,28%,31%,7%,8%,0%,0%,10%,0%,0%,0%,0%,"Baum, Carl W",
ECE,3300,2,Signals & Systems (HON),46%,46%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Groff, Richard E",H
ECE,3520,1,Programming Systems,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ligon, Walter B",
ECE,3600,1,Elect Power Engr,18%,25%,32%,11%,4%,0%,0%,11%,0%,0%,0%,0%,"Brahma, Sukumar",
,,,,,,,,,,,,,,,,Makarand,
ECE,3710,1,Microcontr Interface,19%,36%,26%,12%,2%,0%,0%,5%,0%,0%,0%,0%,"Reid, William J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 63 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,3720,1,Micro Int Lab,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,2,Micro Int Lab,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,3,Micro Int Lab,46%,31%,15%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,4,Micro Int Lab,50%,29%,7%,7%,0%,0%,0%,7%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3720,6,Micro Int Lab,54%,8%,8%,8%,8%,0%,0%,15%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3800,1,Electromagnetics,42%,42%,14%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Dong, Liang",
ECE,3810,1,Field Waves & Ckts,19%,63%,15%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Wang, Pingshan",
ECE,4040,1,Semiconductor Devices,50%,40%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ryckman, Judson",
,,,,,,,,,,,,,,,,Douglas,
ECE,4090,1,Intr to Linear Control Syste,57%,25%,11%,5%,1%,0%,0%,1%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,4180,1,Power Syst Analysis,29%,21%,14%,29%,7%,0%,0%,0%,0%,0%,0%,0%,"Hadidi, Ramtin",
ECE,4270,1,Communication Systems,39%,29%,19%,3%,4%,0%,0%,6%,0%,0%,0%,0%,"Afghah, Fatemeh",
ECE,4290,1,Organization of Computers,17%,42%,8%,0%,17%,0%,0%,17%,0%,0%,0%,0%,"Ma, Xiaolong",
ECE,4310,1,Intro to Computer Vision,26%,53%,11%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Hoover, Adam W",
ECE,4420,1,Knowledge Engineering,60%,24%,4%,8%,4%,0%,0%,0%,0%,0%,0%,0%,"Wu, Yongkai",
ECE,4490,1,Comp Ntwrk Security,33%,11%,0%,0%,0%,0%,0%,56%,0%,0%,0%,0%,"Brooks, Richard R",
ECE,4590,1,Int Circ Design,50%,13%,13%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Lao, Yingjie",
ECE,4610,1,Fundamentals of Solar Ene,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,4670,1,Intro to Dig Sig Pro,60%,30%,0%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Wang, Yongqiang",
ECE,4710,1,Electrific of Transportation,80%,17%,0%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,4730,1,Intro Parallel Sys,36%,27%,9%,9%,0%,0%,0%,18%,0%,0%,0%,0%,"Ligon, Walter B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 64 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,4950,1,Int Sys Design I,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,4960,1,Int Sys Design II,91%,7%,0%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Raza, Hassan",
ECE,4990,3,CI:Eff Radio Frq Bio Cell(H,67%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,"Wang, Pingshan",H
ECE,4990,5,CI: High-Perf. Cluster Com,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Calhoun, Jon",
,,,,,,,,,,,,,,,,Cameron,
ECE,4990,18,CI: Deep Learning & Big Da,80%,0%,0%,0%,20%,0%,0%,0%,0%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,6040,1,Semiconductor Devices,50%,17%,17%,0%,17%,0%,0%,0%,0%,0%,0%,0%,"Ryckman, Judson",
,,,,,,,,,,,,,,,,Douglas,
ECE,6180,1,Power Syst Analysis,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hadidi, Ramtin",
ECE,6290,1,Organization of Computers,50%,17%,17%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Ma, Xiaolong",
ECE,6310,1,Intro to Computer Vision,52%,13%,17%,0%,9%,0%,0%,4%,4%,0%,0%,0%,"Hoover, Adam W",
ECE,6420,1,Knowledge Engr,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wu, Yongkai",
ECE,6490,1,Comp Ntwrk Security,33%,33%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,"Brooks, Richard R",
ECE,6590,1,Int Circ Design,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lao, Yingjie",
ECE,6610,1,Fundamentals of Solar Ene,75%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,6710,1,Electrific of Transportation,80%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,6930,1,Fund of Power Electronics,63%,31%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Zheyu",
ECE,8010,1,Analysis of Lin Sys,67%,27%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Groff, Richard E",
ECE,8020,1,Elec Motor Cntl,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Edrington,",
,,,,,,,,,,,,,,,,Christopher Shannon,
ECE,8040,1,Networked Dynamical Syst,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wang, Yongqiang",
ECE,8120,1,Adv Electronic Materials/D,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Koley, Goutam",
ECE,8180,1,Rand Proc Appl Engr,33%,0%,67%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Baum, Carl W",
ECE,8290,1,Spec Func Engr,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Martin, Anthony Q",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 65 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,8330,1,Fourier Optics/Opt Signal P,78%,0%,0%,0%,11%,0%,0%,11%,0%,0%,0%,0%,"Johnson, Eric Gordon",
ECE,8540,1,Analysis of Tracking Syste,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hoover, Adam W",
ECE,8620,1,Com Appl Pwr Sys,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Venayagamoorthy,",
,,,,,,,,,,,,,,,,Ganesh Kumar,
ECE,8910,33,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Russell, Harlan B",
ECE,8910,41,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Venayagamoorthy,",
,,,,,,,,,,,,,,,,Ganesh Kumar,
ECE,8930,1,AI for Wireless Systems,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Guo, Linke",
ECE,8930,2,HPC Data Compression,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Calhoun, Jon",
,,,,,,,,,,,,,,,,Cameron,
ECE,8930,846,Network Security & Privac,50%,25%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Guo, Linke",
ECE,9910,8,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,89%,11%,0%,0%,0%,0%,0%,"Edrington,",
,,,,,,,,,,,,,,,,Christopher Shannon,
ECE,9910,10,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Guo, Linke",
ECE,9910,19,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Johnson, Eric Gordon",
ECE,9910,21,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Koley, Goutam",
ECE,9910,31,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra",
ECE,9910,32,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Lao, Yingjie",
ECE,9910,37,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Brooks, Richard R",
ECE,9910,38,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Wang, Pingshan",
ECE,9910,39,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,9910,40,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Zhu, Lin",
ECE,9910,41,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Venayagamoorthy,",
,,,,,,,,,,,,,,,,Ganesh Kumar,
ECE,9910,42,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Xiao, Hai",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 66 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
