Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 30 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CH,1520,1,Chemistry Communication,80%,12%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Marcus, Richard K",
CH,2010,1,Survey of Organic Chemist,48%,39%,12%,0%,0%,0%,0%,0%,1%,0%,0%,0%,"Wetzler, Modi",
CH,2050,1,Intro Inorg Chem,4%,33%,52%,7%,4%,0%,0%,0%,0%,0%,0%,0%,"Thrasher, Joseph",
,,,,,,,,,,,,,,,,Stuart,
CH,2230,1,Organic Chemistry,25%,23%,16%,23%,10%,0%,0%,2%,1%,0%,0%,0%,"Hickman, Thomas D",
CH,2230,2,Organic Chemistry,22%,22%,15%,10%,20%,0%,0%,12%,0%,0%,0%,0%,"Ennis, Elliot",
CH,2230,3,Organic Chemistry,10%,18%,24%,19%,20%,0%,0%,8%,1%,0%,0%,0%,"Ennis, Elliot",
CH,2240,1,Organic Chemistry,36%,42%,16%,4%,1%,0%,0%,1%,0%,0%,0%,0%,"Hickman, Thomas D",
CH,2240,2,Organic Chemistry,42%,34%,14%,7%,2%,0%,0%,1%,0%,0%,0%,0%,"Hickman, Thomas D",
CH,2240,3,Organic Chemistry,23%,43%,19%,9%,2%,0%,0%,3%,0%,0%,0%,0%,"Ennis, Elliot",
CH,2240,4,Organic Chemistry,55%,22%,12%,3%,3%,0%,0%,5%,0%,0%,0%,0%,"Smith, Rhett C",
CH,2240,5,Organic Chemistry,22%,38%,18%,6%,5%,0%,0%,9%,1%,0%,0%,0%,"Smith, Ashlyn Dennis",
CH,2240,50,Organic Chemistry,50%,23%,14%,0%,5%,0%,0%,9%,0%,0%,0%,0%,"Whitehead, Daniel C",
CH,2270,2,Organic Chem Lab,85%,0%,0%,0%,0%,0%,0%,15%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,3,Organic Chem Lab,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,6,Organic Chem Lab,85%,0%,0%,0%,0%,0%,0%,15%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,8,Organic Chem Lab,75%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,10,Organic Chem Lab,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,11,Organic Chem Lab,89%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2280,4,Organic Chem Lab,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 31 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CH,2280,6,Organic Chem Lab,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2280,15,Organic Chem Lab,78%,0%,0%,0%,0%,0%,0%,22%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,3320,1,Physical Chemistry,17%,13%,58%,4%,4%,0%,0%,4%,0%,0%,0%,0%,"Casabianca, Leah",
,,,,,,,,,,,,,,,,Beck,
CH,3400,1,Physical Chem Lab,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cox, Princess MyCia",
CH,3400,5,Physical Chem Lab,81%,6%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Cox, Princess MyCia",
CH,3600,1,Chemical Biology,68%,32%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wetzler, Modi",
CH,4110,1,Instrumental Analysis,53%,44%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Anker, Jeffrey Nathan",
CH,4120,1,Instr Analysis Lab,29%,50%,7%,0%,14%,0%,0%,0%,0%,0%,0%,0%,"Chumanov, George",
CH,4120,2,Instr Analysis Lab,53%,33%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Chumanov, George",
CH,4130,1,Chemistry of Aqueous Syst,68%,27%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Lee, Cindy M",
CH,4500,1,Chemistry Capstone,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Houjeiry, Tania",
CH,4990,37,Cr Inq in Chemistry IV,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ennis, Elliot",
CH,6110,1,Instrumental Analy,71%,14%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Anker, Jeffrey Nathan",
CH,8510,1,Grad Student Seminar,91%,6%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Marcus, Richard K",
CH,8600,1,Chemical Biology,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wetzler, Modi",
CH,9100,1,Select Topics:Bioanalytical,8%,69%,15%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Garcia Perez, Carlos",
,,,,,,,,,,,,,,,,Diego,
CH,9300,1,Selected Topics: Polymers,57%,29%,0%,0%,0%,0%,0%,0%,14%,0%,0%,0%,"Perahia, Dvora",
CH,9910,2,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Whitehead, Daniel C",
CH,9910,6,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kim, Byoungmoo",
CH,9910,7,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Rhett C",
CH,9910,10,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kolis, Joseph W",
CH,9910,11,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Marcus, Richard K",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 32 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CH,9910,23,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Brumaghim, Julia",
CH,9910,24,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Saha, Sourav",
CH,9910,25,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anker, Jeffrey Nathan",
CHE,1300,2,Intro to Chemical Engineer,31%,20%,20%,12%,10%,0%,0%,6%,0%,0%,0%,0%,"Norfolk, Christopher",
,,,,,,,,,,,,,,,,W,
CHE,2200,1,Chem Engr Thermodynami,55%,26%,14%,5%,0%,0%,0%,1%,0%,0%,0%,0%,"Alba Rubio, Ana",
,,,,,,,,,,,,,,,,Carolina,
CHE,2300,1,Fluids/Heat Transfer,89%,6%,5%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Yang, Ming",
CHE,2990,1,Creative Inquiry in CHE- N,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Larsen, Jessica Marie",
CHE,2990,4,CI in CHE- PROSTHETICS,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Norfolk, Christopher",
,,,,,,,,,,,,,,,,W,
CHE,3070,1,Unit Operations Laborator,36%,39%,23%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Norfolk, Christopher",
,,,,,,,,,,,,,,,,W,
CHE,3190,1,Engr Materials,28%,36%,26%,8%,0%,0%,0%,2%,0%,0%,0%,0%,"Ogale, Amod A",
CHE,4330,1,Process Design II,57%,40%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roat, Suzanne",
,,,,,,,,,,,,,,,,Deirdre,
CHE,4440,1,"Safety, Env & Prof Practice",0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Husson, Scott M",
CHE,4450,1,Pharmaceutical Engr Proce,89%,10%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Larsen, Jessica Marie",
CHE,4530,1,Process Dynamics and Con,41%,45%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roberts, Mark E",
CHE,8950,1,Graduate Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Husson, Scott M",
CHE,9910,5,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Getman, Rachel B",
CHE,9910,10,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Thies, Mark C",
CHIN,1010,1,Elementary Chinese,31%,38%,19%,0%,13%,0%,0%,0%,0%,0%,0%,0%,"Rao, Ling",
CHIN,1020,1,Elementary Chinese,30%,40%,25%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Zhang, Yanhua",
CHIN,4010,1,Pre-Modern Chinese Litera,19%,57%,10%,0%,10%,0%,0%,5%,0%,0%,0%,0%,"An, Yanming",
CHIN,4990,1,Sel Topics in Chinese Cultu,80%,10%,3%,0%,0%,0%,0%,3%,3%,0%,0%,0%,"Chen, Su-I",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 33 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
COM,1010,1,Academic & Professional D,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pindar, Lori Marlise",
COM,1010,2,Academic & Professional D,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pindar, Lori Marlise",
COM,1010,3,Academic & Professional D,0%,0%,0%,0%,0%,90%,5%,5%,0%,0%,0%,0%,"Pindar, Lori Marlise",
COM,1500,1,Intro to Human Communic,75%,16%,3%,2%,1%,0%,0%,2%,0%,0%,0%,0%,"Fecher, Daniel Leland",
COM,1500,2,Intro to Human Communic,84%,9%,3%,1%,1%,0%,0%,2%,0%,0%,0%,0%,"Fecher, Daniel Leland",
COM,1500,3,Intro to Human Communic,86%,7%,3%,2%,1%,0%,0%,1%,0%,0%,0%,0%,"Fecher, Daniel Leland",
COM,1500,4,Intro to Human Communic,83%,11%,3%,2%,1%,0%,0%,0%,0%,0%,0%,0%,"Glaser, Marianne",
,,,,,,,,,,,,,,,,Herr,
COM,1500,5,Intro to Human Communic,79%,13%,2%,2%,1%,0%,0%,3%,0%,0%,0%,0%,"Glaser, Marianne",
,,,,,,,,,,,,,,,,Herr,
COM,1500,6,Intro to Human Communic,81%,11%,5%,2%,0%,0%,0%,1%,0%,0%,0%,0%,"Condon, Vanessa",
,,,,,,,,,,,,,,,,Anne,
COM,1500,7,Intro to Human Communic,85%,12%,2%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Condon, Vanessa",
,,,,,,,,,,,,,,,,Anne,
COM,1500,8,Intro to Human Communic,84%,7%,4%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Condon, Vanessa",
,,,,,,,,,,,,,,,,Anne,
COM,1500,9,Intro to Human Communic,80%,12%,1%,1%,3%,0%,0%,3%,0%,0%,0%,0%,"Condon, Vanessa",
,,,,,,,,,,,,,,,,Anne,
COM,2010,1,Intr to Comm Studies,79%,19%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Baker, Caitlin E",
COM,2010,2,Intr to Comm Studies,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Baker, Caitlin E",
COM,2020,1,Communication Theory,60%,20%,17%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Calabrese,",
,,,,,,,,,,,,,,,,Christopher Giacomo,
,,,,,,,,,,,,,,,,Yoshi,
COM,2020,2,Communication Theory,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Taweh, Jumah",
,,,,,,,,,,,,,,,,Patricia,
COM,2030,1,Communication Inquiry,87%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hakim, Samuel David",
COM,2030,2,Communication Inquiry,80%,17%,0%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Hakim, Samuel David",
COM,2500,1,Public Speaking,71%,19%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brewer, Charles John",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 34 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
COM,2500,2,Public Speaking,76%,10%,5%,5%,5%,0%,0%,0%,0%,0%,0%,0%,"Brewer, Charles John",
COM,2500,3,Public Speaking,79%,11%,0%,5%,5%,0%,0%,0%,0%,0%,0%,0%,"Brewer, Charles John",
COM,2500,4,Public Speaking,57%,33%,0%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Brewer, Charles John",
COM,2500,5,Public Speaking,65%,30%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Crocker, Sara",
,,,,,,,,,,,,,,,,Grumbles,
COM,2500,6,Public Speaking,57%,29%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Crocker, Sara",
,,,,,,,,,,,,,,,,Grumbles,
COM,2500,7,Public Speaking,62%,24%,5%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Crocker, Sara",
,,,,,,,,,,,,,,,,Grumbles,
COM,2500,8,Public Speaking,57%,29%,0%,0%,10%,0%,0%,5%,0%,0%,0%,0%,"Covert, Marshall",
,,,,,,,,,,,,,,,,Thomas,
COM,2500,9,Public Speaking,62%,24%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Covert, Marshall",
,,,,,,,,,,,,,,,,Thomas,
COM,2500,10,Public Speaking,48%,43%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Covert, Marshall",
,,,,,,,,,,,,,,,,Thomas,
COM,2500,11,Public Speaking,67%,29%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Covert, Marshall",
,,,,,,,,,,,,,,,,Thomas,
COM,2500,12,Public Speaking,71%,19%,0%,5%,0%,0%,0%,0%,5%,0%,0%,0%,"Bryant, Kevin L",
COM,2500,13,Public Speaking,85%,5%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Fecher, Daniel Leland",
COM,2500,14,Public Speaking,76%,19%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pikel, Ashley Lauren",
COM,2500,15,Public Speaking,67%,19%,10%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Pikel, Ashley Lauren",
COM,2500,16,Public Speaking,65%,20%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Pikel, Ashley Lauren",
COM,2500,17,Public Speaking,65%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pikel, Ashley Lauren",
COM,2500,18,Public Speaking,71%,19%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Crocker, Sara",
,,,,,,,,,,,,,,,,Grumbles,
COM,2500,19,Public Speaking,80%,15%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Walker, Brittanny",
,,,,,,,,,,,,,,,,Lanay,
COM,2500,20,Public Speaking,80%,10%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Bryant, Kevin L",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 35 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
COM,2500,21,Public Speaking,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ratliff, William",
,,,,,,,,,,,,,,,,Charles,
COM,2500,22,Public Speaking,86%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Walker, Brittanny",
,,,,,,,,,,,,,,,,Lanay,
COM,2500,23,Public Speaking,76%,14%,0%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Walker, Brittanny",
,,,,,,,,,,,,,,,,Lanay,
COM,2500,24,Public Speaking,76%,19%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gilmore, Elizabeth",
,,,,,,,,,,,,,,,,Ann Kaszynski,
COM,2500,26,Public Speaking,76%,14%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ratliff, William",
,,,,,,,,,,,,,,,,Charles,
COM,2500,27,Public Speaking,55%,25%,5%,5%,10%,0%,0%,0%,0%,0%,0%,0%,"Walker, Brittanny",
,,,,,,,,,,,,,,,,Lanay,
COM,2500,28,Public Speaking,80%,10%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Ratliff, William",
,,,,,,,,,,,,,,,,Charles,
COM,2500,29,Public Speaking,80%,15%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Davis, Alyssa",
,,,,,,,,,,,,,,,,Christine,
COM,2500,30,Public Speaking,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Davis, Alyssa",
,,,,,,,,,,,,,,,,Christine,
COM,2500,31,Public Speaking,86%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ratliff, William",
,,,,,,,,,,,,,,,,Charles,
COM,2500,33,Public Speaking,90%,5%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Taweh, Jumah",
,,,,,,,,,,,,,,,,Patricia,
COM,2500,34,Public Speaking,58%,32%,0%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Bryant, Kevin L",
COM,2500,35,Public Speaking,86%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Van Walleghen,",
,,,,,,,,,,,,,,,,Madison Remi,
COM,2500,38,Public Speaking,86%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Gilmore, Elizabeth",
,,,,,,,,,,,,,,,,Ann Kaszynski,
COM,2500,41,Public Speaking (HON),95%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Taweh, Jumah",H
,,,,,,,,,,,,,,,,Patricia,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 36 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
COM,2500,400,Public Speaking,71%,24%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Davis, Alexis Zachary",
COM,2500,401,Public Speaking,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Davis, Alexis Zachary",
COM,2500,402,Public Speaking,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Davis, Alexis Zachary",
COM,2500,403,Public Speaking,67%,29%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Davis, Alexis Zachary",
COM,3050,1,Persuasion,69%,15%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Calabrese,",
,,,,,,,,,,,,,,,,Christopher Giacomo,
,,,,,,,,,,,,,,,,Yoshi,
COM,3070,1,Public Comm of Sts,67%,28%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Scott, David Travers",
COM,3130,1,Storytelling and Reporting,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Robertson, Nigel F",
COM,3180,1,Media Comm & Social Iden,88%,8%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Scott, David Travers",
COM,3280,1,Social Media and Sports Co,69%,28%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Rey, Rikishi Teren",
COM,3300,1,Nonverbal Communication,87%,9%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wingate, Victoria",
,,,,,,,,,,,,,,,,Skye,
COM,3310,1,Media Communication,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gilmore, James",
,,,,,,,,,,,,,,,,Nicholas,
COM,3550,1,Principles of Public Relatio,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Morehouse, Jordan",
,,,,,,,,,,,,,,,,Leigh,
COM,3550,2,Principles of Public Relatio,32%,40%,24%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Morehouse, Jordan",
,,,,,,,,,,,,,,,,Leigh,
COM,3550,3,Principles of Public Relatio,88%,9%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jones, Karyn O",
COM,3610,1,Argue and Debate,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dixon, Lindsey C",
COM,3640,1,Organizational Comm,78%,17%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Okamoto, Kristen",
,,,,,,,,,,,,,,,,Elaine,
COM,3660,2,Media Psychology,75%,21%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"McKenzie, Ashley",
,,,,,,,,,,,,,,,,Hedrick,
COM,3780,1,Comm and Sport Socializat,41%,45%,3%,7%,0%,0%,0%,3%,0%,0%,0%,0%,"Cranmer, Gregory",
,,,,,,,,,,,,,,,,Keith,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 37 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
COM,3820,1,Health Comm in Communi,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wingate, Victoria",
,,,,,,,,,,,,,,,,Skye,
COM,4250,1,Adv Sports Comm,42%,33%,8%,0%,8%,0%,0%,8%,0%,0%,0%,0%,"Cranmer, Gregory",
,,,,,,,,,,,,,,,,Keith,
COM,4250,2,Adv Sports Comm,67%,25%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rey, Rikishi Teren",
COM,4270,1,Comm in Sports Organizati,77%,20%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harrison, Virginia",
,,,,,,,,,,,,,,,,Susan,
COM,4980,1,Academic & Professional D,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pindar, Lori Marlise",
COM,8000,1,Communication Pedagogy,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Gilmore, Elizabeth",
,,,,,,,,,,,,,,,,Ann Kaszynski,
COM,8910,1,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ash, Erin Michelle",
COM,8980,1,Colloquium,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ash, Erin Michelle",
COOP,1000,5,Intro to Cooperative Educa,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Neal, Jeffrey Frank",
COOP,1000,6,Intro to Cooperative Educa,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Torres, Maria Del",
,,,,,,,,,,,,,,,,Carmen,
COOP,1000,7,Intro to Cooperative Educa,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Fecher, Alison",
,,,,,,,,,,,,,,,,Elizabeth,
COOP,1000,8,Intro to Cooperative Educa,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Moore, Jeffrey T",
COOP,1030,1,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Neal, Jeffrey Frank",
COOP,2010,1,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Neal, Jeffrey Frank",
COOP,2020,1,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Neal, Jeffrey Frank",
COOP,6020,1,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Burton, O'Neil B",
CPSC,1010,10,Computer Science I,11%,27%,31%,4%,18%,0%,0%,9%,0%,0%,0%,0%,"Kittelstad, Catherine",
,,,,,,,,,,,,,,,,Ann,
CPSC,1010,20,Computer Science I,15%,31%,11%,9%,9%,0%,0%,25%,0%,0%,0%,0%,"Kittelstad, Catherine",
,,,,,,,,,,,,,,,,Ann,
CPSC,1020,10,Computer Science II,33%,24%,26%,3%,10%,0%,0%,3%,1%,0%,0%,0%,"Wooster, Edgar",
,,,,,,,,,,,,,,,,Daniels,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 38 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CPSC,1020,20,Computer Science II,21%,29%,33%,7%,11%,0%,0%,0%,0%,0%,0%,0%,"Wooster, Edgar",
,,,,,,,,,,,,,,,,Daniels,
CPSC,1060,20,Intro to Programming in Ja,29%,24%,21%,5%,5%,0%,0%,13%,3%,0%,0%,0%,"Adkins-Daniel,",
