Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 44 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,2110,11,Principles of Microeconomics,11%,67%,11%,6%,6%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,12,Principles of Microeconomics,26%,47%,21%,0%,0%,0%,0%,0%,5%,"Hanssen, Frederick Andrew",
ECON,2110,13,Principles of Microeconomics,6%,69%,19%,0%,6%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,14,Principles of Microeconomics,6%,18%,35%,35%,0%,0%,0%,6%,0%,"Hanssen, Frederick Andrew",
ECON,2110,15,Principles of Microeconomics,6%,65%,24%,6%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,16,Principles of Microeconomics,11%,58%,32%,0%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,17,Principles of Microeconomics,5%,68%,21%,5%,0%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,18,Principles of Microeconomics,11%,33%,33%,17%,6%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,19,Principles of Microeconomics,6%,44%,33%,11%,6%,0%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,2110,20,Principles of Microeconomics,40%,36%,18%,0%,4%,0%,0%,2%,0%,"Li, Guo",
ECON,2110,21,Principles of Microeconomics,51%,32%,17%,0%,0%,0%,0%,0%,0%,"Dey, Titir",
ECON,2110,23,Principles of Microeconomics,48%,45%,1%,3%,1%,0%,0%,1%,0%,"Nwoye, Chukwuma G",
ECON,2110,24,Principles of Microeconomics,53%,34%,11%,2%,0%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2110,25,Principles of Microeconomics,32%,32%,21%,9%,3%,0%,0%,3%,0%,"Mclain, Travis S",
ECON,2110,26,Principles of Microeconomics,54%,38%,4%,2%,0%,0%,0%,2%,0%,"Nwoye, Chukwuma G",
ECON,2110,27,Principles of Microeconomics,28%,29%,24%,10%,5%,0%,0%,3%,0%,"Watson, Lawrence Reed",
ECON,2110,28,Principles of Microeconomics,38%,21%,24%,9%,2%,0%,0%,3%,2%,"Baier, Scott L.",
ECON,2110,31,Principles of Microeconomics,63%,27%,6%,4%,0%,0%,0%,0%,0%,"Thomas, Micah D",
ECON,2110,32,Principles of Microeconomics,56%,35%,4%,1%,1%,0%,0%,1%,1%,"Dey, Titir",
ECON,2110,33,Principles of Microeconomics,64%,25%,11%,0%,0%,0%,0%,0%,0%,"Xing, Youwei",
ECON,2110,34,Principles of Microecon (HON),32%,42%,21%,5%,0%,0%,0%,0%,0%,"Thomas, Charles J",H
ECON,2110,35,Principles of Microeconomics,30%,27%,23%,3%,3%,0%,0%,13%,0%,"Mclain, Travis S",
ECON,2110,36,Principles of Microeconomics,71%,16%,12%,2%,0%,0%,0%,0%,0%,"Kanode, Alexander",
ECON,2110,38,Principles of Microeconomics,43%,26%,15%,4%,11%,0%,0%,2%,0%,"Leganza, Jonathan Michael",
ECON,2110,39,Principles of Microeconomics,54%,24%,14%,6%,0%,0%,0%,3%,0%,"Leganza, Jonathan Michael",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 45 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,2110,40,Principles of Microeconomics,35%,45%,10%,0%,0%,0%,0%,3%,6%,"Razzak, Noara",
ECON,2110,41,Principles of Microeconomics,53%,32%,15%,0%,0%,0%,0%,0%,0%,"Kanode, Alexander",
ECON,2120,1,Principles of Macroeconomics,62%,25%,11%,0%,0%,0%,0%,0%,2%,"Hao, Yan",
ECON,2120,2,Principles of Macroeconomics,48%,45%,5%,0%,0%,0%,0%,3%,0%,"Banerjee, Srijan",
ECON,2120,3,Principles of Macroeconomics,49%,25%,16%,4%,2%,0%,0%,4%,0%,"Melo, Vitor C",
ECON,2120,4,Principles of Macroeconomics,12%,34%,32%,12%,10%,0%,0%,0%,0%,"Sweeney, Carol A.",
ECON,2120,5,Principles of Macroeconomics,20%,38%,23%,8%,13%,0%,0%,0%,0%,"Sweeney, Carol A.",
ECON,2120,6,Principles of Macroeconomics,33%,30%,28%,5%,3%,0%,0%,3%,0%,"Sweeney, Carol A.",
ECON,2120,7,Principles of Macroeconomics,48%,43%,6%,1%,0%,0%,0%,1%,0%,"Banerjee, Srijan",
ECON,2120,8,Principles of Macroeconomics,54%,20%,20%,4%,2%,0%,0%,0%,0%,"Melo, Vitor C",
ECON,2120,9,Principles of Macroeconomics,61%,25%,14%,0%,0%,0%,0%,0%,0%,"Hao, Yan",
ECON,2120,10,Principles of Macroeconomics,13%,37%,21%,13%,13%,0%,0%,2%,0%,"Hobbs, Bradley Keith",
ECON,2120,11,Principles of Macroeconomics,24%,35%,22%,11%,8%,0%,0%,0%,0%,"Posmanick, Benjamin James",
ECON,3020,1,Money and Banking,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Krishna",
ECON,3030,2,Economics and Sports,69%,18%,5%,8%,0%,0%,0%,0%,0%,"Sauer, Raymond D",
ECON,3060,2,Managerial Economics,77%,10%,5%,0%,0%,0%,0%,8%,0%,"Ivankovic, Miren",
ECON,3100,2,International Econ,64%,28%,6%,2%,0%,0%,0%,0%,0%,"Reesman, Ward Matthew",
ECON,3140,1,Intermediate Microeconomics,43%,34%,16%,2%,5%,0%,0%,0%,0%,"Espey, Molly",
ECON,3140,3,Intermediate Microeconomics,18%,27%,20%,9%,18%,0%,0%,7%,0%,"Ivankovic, Miren",
ECON,3140,4,Intermediate Micro (HON),75%,25%,0%,0%,0%,0%,0%,0%,0%,"Dougan, William R",H
ECON,3140,5,Intermediate Microeconomics,29%,36%,11%,4%,11%,0%,0%,9%,0%,"Espey, Molly",
ECON,3140,6,Intermediate Microeconomics,14%,29%,29%,4%,18%,0%,0%,7%,0%,"Hanssen, Frederick Andrew",
ECON,3140,7,Intermediate Microeconomics,78%,13%,5%,3%,0%,0%,0%,3%,0%,"Zhou, Yichen Christy",
ECON,3150,2,Intermediate Macroeconomics,24%,21%,17%,10%,7%,0%,0%,21%,0%,"Jerzmanowski, Michal Maria",
ECON,3150,4,Intermediate Macroeconomics,48%,30%,15%,8%,0%,0%,0%,0%,0%,"Gorry, Christopher Aspen",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 46 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,3150,5,Intermediate Macroeconomics,23%,28%,28%,8%,10%,0%,0%,3%,0%,"Jerzmanowski, Michal Maria",
ECON,3190,1,Environmental Econ,27%,44%,16%,9%,4%,0%,0%,0%,0%,"Espey, Molly",
ECON,3250,1,Personnel Economics,33%,40%,18%,4%,4%,0%,0%,0%,0%,"Lam, Chungsang",
ECON,3600,1,Public Choice,41%,20%,16%,14%,4%,0%,0%,4%,0%,"Makowsky, Michael D",
ECON,4020,1,Law and Economics,24%,40%,24%,7%,4%,0%,0%,0%,0%,"Bodenhorn, Howard Nelson",
ECON,4040,1,Comp Econ Systems,40%,27%,27%,0%,0%,0%,0%,7%,0%,"Litsukova-Bokar, Daria",
ECON,4050,1,Intro to Econometric,62%,35%,4%,0%,0%,0%,0%,0%,0%,"Evans, Thomas Andrew",
ECON,4050,2,Intro to Econometric,74%,23%,0%,3%,0%,0%,0%,0%,0%,"Evans, Thomas Andrew",
ECON,4050,3,Intro to Econometric,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Evans, Thomas Andrew",
ECON,4100,1,Economic Development,50%,44%,6%,0%,0%,0%,0%,0%,0%,"Tamura, Robert F",
ECON,4120,1,International Micro,42%,39%,18%,0%,0%,0%,0%,0%,0%,"Chen, Cheng",
ECON,4230,1,Economics of Health,49%,23%,17%,6%,3%,0%,0%,0%,3%,"Gorry, Devon Merritt Haskell",
ECON,4240,1,"Econ of Mkts, Comp & Strategy",65%,26%,10%,0%,0%,0%,0%,0%,0%,"Lewis, Matthew S",
ECON,4260,1,Sem Sport Economics,65%,27%,4%,4%,0%,0%,0%,0%,0%,"Sauer, Raymond D",
ECON,4980,2,Financial Economics (HON),67%,33%,0%,0%,0%,0%,0%,0%,0%,"Jaros, Benjamin R",H
ECON,4980,3,Financial Economics,34%,51%,7%,0%,0%,0%,0%,7%,0%,"Jaros, Benjamin R",
ECON,4980,4,History of Economic Thought,40%,20%,10%,0%,0%,0%,0%,20%,10%,"Hobbs, Bradley Keith",
ECON,8010,1,Microeconomic Theory,42%,33%,17%,0%,0%,0%,0%,8%,0%,"Dougan, William R",
ECON,8040,1,Applied Math Econ,45%,45%,0%,0%,0%,0%,0%,9%,0%,"Simon, Curtis J",
ECON,8060,1,Econometrics I,18%,9%,55%,0%,9%,0%,0%,9%,0%,"Wilson, Paul Wayne",
ECON,8080,1,Econometrics III,50%,33%,17%,0%,0%,0%,0%,0%,0%,"Wilson, Paul Wayne",
ECON,8160,1,Labor Economics,70%,30%,0%,0%,0%,0%,0%,0%,0%,"Simon, Curtis J",
ECON,8200,1,Public Finance,45%,45%,0%,0%,0%,0%,0%,9%,0%,"Fleck, Robert Kenneth",
ECON,8230,1,Microecon Pub Pol,18%,41%,29%,0%,0%,0%,0%,0%,12%,"Templeton, Scott R.",
ECON,8700,1,Econ Analytics for Business,43%,43%,14%,0%,0%,0%,0%,0%,0%,"Gorry, Devon Merritt Haskell",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 47 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ECON,9000,4,Causal Inference,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Garcia G Menendez, Jorge Luis",
ECON,9000,5,Causal Inference,33%,67%,0%,0%,0%,0%,0%,0%,0%,"Garcia G Menendez, Jorge Luis",
ECON,9820,2,Workshop in Ap Econ,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hanssen, Frederick Andrew",
ECON,9820,3,Workshop in Ap Econ,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Simon, Curtis J",
ECON,9820,4,Workshop in Ap Econ,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Dougan, William R",
ECON,9820,5,Workshop in Ap Econ,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Tamura, Robert F",
ED,1050,7,Orientation to Education,87%,7%,0%,0%,0%,0%,0%,7%,0%,"Afroz, Farhana",
ED,1400,506,Teacher Cadet I,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
ED,1970,1,CI-CONNECTIONS Stdt Developmnt,95%,0%,0%,0%,0%,0%,0%,5%,0%,"Radford, Katelyn McCulley",
ED,1970,2,CI-CONNECTIONS Stdt Developmnt,74%,21%,5%,0%,0%,0%,0%,0%,0%,"Radford, Katelyn McCulley",
ED,1970,3,CI-CONNECTIONS Stdt Developmnt,93%,0%,0%,7%,0%,0%,0%,0%,0%,"Radford, Katelyn McCulley",
ED,3010,1,Principles of American Educat,95%,3%,0%,0%,3%,0%,0%,0%,0%,"Durham, Sheliah Gwyn",
ED,3010,3,Principles of American Educat,95%,3%,0%,0%,0%,0%,0%,3%,0%,"Durham, Sheliah Gwyn",
ED,4380,500,Sel Topics in Educ,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
ED,4380,501,Sel Topics in Educ,54%,38%,8%,0%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
ED,4380,504,Sel Topics in Educ,87%,4%,4%,4%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
ED,4380,505,Sel Topics in Educ,74%,13%,4%,9%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
ED,8090,450,Teacher Residency Internship,95%,3%,2%,0%,0%,0%,0%,0%,0%,"Eicher, Laura Cohen",
ED,8480,450,Teacher Residency Seminar,94%,6%,0%,0%,0%,0%,0%,0%,0%,"Eicher, Laura Cohen",
ED,8700,311,STEAM Instructional Design,75%,25%,0%,0%,0%,0%,0%,0%,0%,"Wiles, Daphne Duncan",
ED,8720,516,STEAM Enacted and Evaluated,73%,18%,9%,0%,0%,0%,0%,0%,0%,"Wiles, Daphne Duncan",
ED,8810,340,Effect Teaching & Learning Env,71%,14%,0%,0%,0%,0%,0%,0%,14%,"Morrison, Anna Henshaw",
ED,8810,540,Effect Teaching & Learning Env,63%,38%,0%,0%,0%,0%,0%,0%,0%,"Cassidy, Krista Lynne Cornehl",
ED,8810,541,Effect Teaching & Learning Env,63%,38%,0%,0%,0%,0%,0%,0%,0%,"Cassidy, Krista Lynne Cornehl",
ED,9030,1,Doctoral Seminar I,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Whitworth, Brooke Ann",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 48 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ED,9030,301,Doctoral Seminar I,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Whitworth, Brooke Ann",
ED,9700,301,Equity & Identity in Education,89%,0%,0%,0%,0%,0%,0%,0%,11%,"Duncan, Kristen Earnise",
ED,9940,1,Directed Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hall, Anna Henson",
ED,9940,303,Teacher Motivation-Rsrch Dsgn,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Malloy, Jacquelynn A",
EDC,8170,1,Trauma and Crisis Counseling,89%,5%,5%,0%,0%,0%,0%,0%,0%,"Scott, David A",
EDC,8410,1,School Counseling Internship,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hall, Jennifer Geddes",
EDC,8460,1,Clinical Ment Hlth Coun Intern,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Scott, David A",
EDC,8460,2,Clinical Ment Hlth Coun Intern,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Sackett, Corrine R",
EDC,8460,3,Clinical Ment Hlth Coun Intern,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Feemster, Ryan B",
EDEC,2000,1,Foundations of Early Child Ed,83%,13%,4%,0%,0%,0%,0%,0%,0%,"Osho, Lauretta Oluwafemi",
EDEC,2000,2,Foundations of Early Child Ed,92%,4%,4%,0%,0%,0%,0%,0%,0%,"Osho, Lauretta Oluwafemi",
EDEC,4000,1,Observation Clinical Settings,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Simoneaux, Julia Anderson",
EDEC,4000,2,Observation Clinical Settings,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Simoneaux, Julia Anderson",
EDEC,4400,1,Early Childhood Engl Lang Art,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Hubbard, Koti Lee",
EDEC,4600,1,Critical Iss/Diversity in ECE,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Shelnut, Jill Chandler",
EDEC,4600,2,Critical Iss/Diversity in ECE,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Shelnut, Jill Chandler",
EDEL,3210,1,PE Mthd for Classroom Teachers,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Fleming, David S",
EDEL,3210,2,PE Mthd for Classroom Teachers,91%,9%,0%,0%,0%,0%,0%,0%,0%,"Fleming, David S",
EDEL,4010,2,Elem Field Exp,94%,6%,0%,0%,0%,0%,0%,0%,0%,"Irvine, Anna Marie",
EDEL,4510,2,Elem Methods in Science Tchg,91%,5%,5%,0%,0%,0%,0%,0%,0%,"Wenner, Julianne Amy",
EDEL,4510,3,Elem Methods in Science Tchg,80%,15%,5%,0%,0%,0%,0%,0%,0%,"Dean, Stephanie Nicole",
EDEL,4870,1,Ele Meth Soc Studies,90%,5%,5%,0%,0%,0%,0%,0%,0%,"Spearman, Melinda J",
EDEL,4870,2,Ele Meth Soc Studies,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Durham, Sheliah Gwyn",
EDEL,4870,3,Ele Meth Soc Studies,91%,5%,5%,0%,0%,0%,0%,0%,0%,"Spearman, Melinda J",
EDEL,4880,2,Elem Language Arts Teaching,91%,9%,0%,0%,0%,0%,0%,0%,0%,"Malloy, Jacquelynn A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 49 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
EDEL,4880,3,Elem Language Arts Teaching,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Malloy, Jacquelynn A",
EDF,3020,1,Educational Psychology,90%,5%,0%,0%,0%,0%,0%,5%,0%,"Qian, Meihua",
EDF,3020,3,Educational Psychology,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Qian, Meihua",
EDF,3340,1,Child Growth and Development,77%,17%,3%,3%,0%,0%,0%,0%,0%,"Bennett, Amanda E",
EDF,3340,3,Child Growth and Development,76%,16%,3%,0%,3%,0%,0%,3%,0%,"Bennett, Amanda E",
EDF,3350,1,Adolescent Growth & Develop,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Rapa, Luke J",
EDF,3350,2,Adolescent Growth & Develop,69%,31%,0%,0%,0%,0%,0%,0%,0%,"Ura, Sarah Kathleen",
EDF,4800,1,Digital Media & Learning,78%,17%,6%,0%,0%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,4800,300,Digital Media & Learning,84%,5%,11%,0%,0%,0%,0%,0%,0%,"Sistla, Deepika",
EDF,4800,301,Digital Media & Learning,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Sistla, Deepika",
EDF,4800,302,Digital Media & Learning,89%,5%,0%,0%,0%,0%,0%,5%,0%,"Sistla, Deepika",
EDF,4800,303,Digital Media & Learning,63%,37%,0%,0%,0%,0%,0%,0%,0%,"Sistla, Deepika",
EDF,4800,305,Digital Media & Learning,84%,11%,5%,0%,0%,0%,0%,0%,0%,"Adisa, Ibrahim O",
EDF,4800,306,Digital Media & Learning,65%,18%,12%,0%,6%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,8080,400,Contempor Issues in Assessment,94%,6%,0%,0%,0%,0%,0%,0%,0%,"Switzer, Deborah M",
EDF,9010,1,Learning Sciences Seminar I,80%,10%,10%,0%,0%,0%,0%,0%,0%,"Jamil, Faiza Marghoob",
EDF,9270,1,Quant Rsrch & Stats for Ed,85%,7%,4%,0%,0%,0%,0%,4%,0%,"Brown, Christy Jenkins",
EDF,9270,301,Quant Rsrch & Stats for Ed,90%,3%,0%,0%,0%,0%,0%,7%,0%,"Lorah, Julie Ann",
EDF,9740,1,Emerging Qualit Rsrch Mthds,71%,14%,0%,0%,0%,0%,0%,0%,14%,"Deaton, Cynthia Christine",
,,,,,,,,,,,,,Minchew,
EDF,9790,301,Qualitative Research in Educ,86%,7%,7%,0%,0%,0%,0%,0%,0%,"Arastoopour Irgens, Golnaz",
EDHC,3100,300,Sys & Org Learning Improvement,29%,50%,8%,0%,8%,0%,0%,4%,0%,"Hart, Takara Illana",
EDHC,3200,1,Learn & Motiv in the Workplace,71%,14%,7%,0%,7%,0%,0%,0%,0%,"Seawell, Kelli Riggins",
EDHC,3200,300,Learn & Motiv in the Workplace,82%,0%,9%,0%,0%,0%,0%,9%,0%,"Seawell, Kelli Riggins",
EDHC,3210,300,Practical Research,67%,17%,11%,0%,0%,0%,0%,0%,6%,"Atwell, Adam Kristopher",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 50 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
EDHC,3300,300,Concepts Human Cap Ed & Dev,86%,11%,3%,0%,0%,0%,0%,0%,0%,"Alexander, Ann M",
EDHC,3900,2,Human Capital Ed & Dev Seminar,75%,8%,8%,8%,0%,0%,0%,0%,0%,"Frady, Kristin Kelly",
EDHD,3110,5,CI- ClemsonLIFE mentoring,96%,0%,4%,0%,0%,0%,0%,0%,0%,"Walters, Erica Scheffler",
EDIS,9910,400,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Hinnant-Crawford, Brandi",
,,,,,,,,,,,,,Nicole,
EDIS,9910,402,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Paufler, Noelle Angeline",
EDIS,9910,406,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Paufler, Noelle Angeline",
EDIS,9910,407,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Bonney, Edwin Nii",
EDL,8550,1,App Res & Eval in He,73%,23%,5%,0%,0%,0%,0%,0%,0%,"Jackson, Jameka N",
EDL,9100,400,Intro Phd Seminar,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Ardoin, Mary S",
EDL,9910,1,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Boettcher, Michelle Lea",
EDL,9910,5,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Wagner, Rachel Lynn",
EDL,9910,7,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Paufler, Noelle Angeline",
EDL,9910,8,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Rogers, Anne Marie",
EDLL,8000,400,Intro to School Leadership,79%,16%,5%,0%,0%,0%,0%,0%,0%,"Williams, Jacquelyn Nicole",
EDLL,8050,401,Contemp Iss in School Leadshp,67%,17%,17%,0%,0%,0%,0%,0%,0%,"Williams, Jacquelyn Nicole",
EDLL,8400,502,Instructional Leadership II,85%,10%,0%,0%,0%,0%,0%,0%,5%,"McLeod - McDavid, Charlotte",
,,,,,,,,,,,,,Cynthia,
EDLT,4600,2,Found of Read: Assess & Instr,94%,6%,0%,0%,0%,0%,0%,0%,0%,"Dunham, Heather M",
EDLT,4600,3,Found of Read: Assess & Instr,95%,5%,0%,0%,0%,0%,0%,0%,0%,"McGee, Kathryn Michelle",
EDLT,4610,1,Content Area Read/Writing,94%,3%,3%,0%,0%,0%,0%,0%,0%,"Jerasa, Sarah Elizabeth",
EDLT,4610,2,Content Area Read/Writing,90%,7%,3%,0%,0%,0%,0%,0%,0%,"Chapman, Brandi Vaughn",
EDLT,4800,300,Found in Adolescent Literacy,80%,10%,10%,0%,0%,0%,0%,0%,0%,"Visser, Ryan D",
EDLT,4800,301,Found in Adolescent Literacy,83%,10%,7%,0%,0%,0%,0%,0%,0%,"Chapman, Brandi Vaughn",
EDLT,4980,2,Cont Area Read/Write Secondary,85%,13%,0%,0%,3%,0%,0%,0%,0%,"Cobb, Emily Colleen",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 51 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
EDLT,8100,300,Foundations: Reading & Writing,75%,25%,0%,0%,0%,0%,0%,0%,0%,"McClure, Erin Leslie",
EDLT,8130,502,Literacy Instr Strategies K-12,83%,17%,0%,0%,0%,0%,0%,0%,0%,"McClure, Erin Leslie",
EDLT,8140,300,ESOL Reading and Writing,91%,4%,0%,0%,4%,0%,0%,0%,0%,"Rowe, Lindsey Wells",
EDLT,8400,508,Early Literacy Assessment I,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Bates, Celeste Compton",
,,,,,,,,,,,,,Bomely,
EDSA,3900,1,Skills for Student Leaders,69%,31%,0%,0%,0%,0%,0%,0%,0%,"Pernotto, Eric T",
EDSA,8440,1,Student Affairs Internship,0%,0%,0%,0%,0%,80%,0%,0%,20%,"Cawthon, Tony W",
EDSA,8440,2,Student Affairs Internship,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Cawthon, Tony W",
EDSC,2260,1,Pr Apprch to Sec Alg,81%,8%,8%,0%,4%,0%,0%,0%,0%,"Che, Stacy Megan",
EDSC,4280,1,Tchng Secondary Social Studies,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Chisholm, Alex E",
EDSC,4280,3,Tchng Secondary Social Studies,47%,47%,7%,0%,0%,0%,0%,0%,0%,"Moore-Hubbard, Meghan Elyse",
EDSP,3700,1,Intro to Special Education,88%,8%,5%,0%,0%,0%,0%,0%,0%,"Griffith, Catherine Aurentz",
EDSP,3700,2,Intro to Special Education,74%,21%,5%,0%,0%,0%,0%,0%,0%,"Carpenter, Megan E",
EDSP,3700,300,Intro to Special Education,90%,5%,5%,0%,0%,0%,0%,0%,0%,"Simmons, Laura Ruth",
EDSP,3750,1,Early Intervention Spec Needs,80%,16%,0%,0%,4%,0%,0%,0%,0%,"Randall, Kristina Nicole",
EDSP,3750,3,Early Intervention Spec Needs,76%,24%,0%,0%,0%,0%,0%,0%,0%,"Garrett, Tracy Denise",
EDSP,3760,1,Characteristics/Instr LD & EBD,81%,4%,7%,0%,7%,0%,0%,0%,0%,"Griffith, Catherine Aurentz",
EDSP,4920,1,Math Inst Ind W/Dis,78%,22%,0%,0%,0%,0%,0%,0%,0%,"Stecker, Pamela M",
EDSP,4960,1,Sp Ed Field Exp,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Griffith, Catherine Aurentz",
EDSP,4970,1,Sec Meth Ind W/Dis,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Randall, Kristina Nicole",
EDSP,8540,300,Applied Behavior Analysis,74%,5%,16%,0%,5%,0%,0%,0%,0%,"Beahm, Lydia Anne",
EDSP,8610,300,Stdnts w/ High-Incidence Disab,79%,5%,16%,0%,0%,0%,0%,0%,0%,"Griffith, Catherine Aurentz",
